unique_id,indicator_id,name,measure,measure_info,geotype_name,geo_join_id,geo_place_name,time_period,start_date,value,borough_code
173117,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2008-09,2008-12-01,16.17,False
174205,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2011,2010-12-01,12.85,False
211886,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2013-14,2013-12-01,15.31,False
334162,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2015,2015-01-01,11.13,False
334163,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2015,2015-06-01,11.69,False
605875,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2017-18,2017-12-01,10.88,False
173219,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2011-12,2011-12-01,12.0,False
173729,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2012,2012-06-01,12.92,False
410944,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2016,2015-12-31,9.86,False
547576,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2017,2017-01-01,9.54,False
173151,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Winter 2009-10,2009-12-01,12.59,False
173661,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2010,2010-06-01,14.42,False
173695,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Summer 2011,2011-06-01,13.86,False
174239,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,306308,Chelsea-Village,Annual Average 2012,2011-12-01,11.94,False
173150,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2009-10,2009-12-01,13.02,False
173218,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2011-12,2011-12-01,12.15,False
173728,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2012,2012-06-01,13.01,False
211987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2014,2014-06-01,11.35,False
212089,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2014,2013-12-01,12.13,False
334161,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2014-15,2014-12-01,11.75,False
173184,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2010-11,2010-12-01,15.38,False
174272,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2013,2012-12-01,12.09,False
211885,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2013-14,2013-12-01,15.35,False
334160,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2015,2015-06-01,11.66,False
605870,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2018,2018-01-01,9.44,False
605871,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2018,2018-06-01,10.79,False
174170,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2010,2009-12-01,12.96,False
174204,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2011,2010-12-01,12.96,False
410942,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2015-16,2015-12-01,10.1,False
410943,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2016,2016-05-31,10.37,False
547577,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2016-17,2016-12-01,9.76,False
605872,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2017-18,2017-12-01,10.57,False
174136,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2009,2008-12-01,13.89,False
174238,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2012,2011-12-01,12.14,False
334159,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Annual Average 2015,2015-01-01,10.91,False
547575,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2017,2017-06-01,10.93,False
173694,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2011,2011-06-01,13.92,False
173762,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2013,2013-06-01,13.1,False
410860,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2016,2015-12-31,6.59,Staten Island
547492,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2017,2017-01-01,6.58,Staten Island
173116,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2008-09,2008-12-01,16.38,False
173252,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Winter 2012-13,2012-12-01,13.99,False
173626,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2009,2009-06-01,13.91,False
173660,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,305307,Upper East Side-Gramercy,Summer 2010,2010-06-01,14.46,False
212709,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2013-14,2013-12-01,11.55,Staten Island
334077,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2014-15,2014-12-01,8.05,Staten Island
410859,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2016,2016-05-31,7.54,Staten Island
547491,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2017,2017-06-01,7.88,Staten Island
177810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2009,2009-06-01,10.37,Staten Island
410858,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2015-16,2015-12-01,7.13,Staten Island
547493,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2016-17,2016-12-01,6.87,Staten Island
605786,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2018,2018-01-01,6.18,Staten Island
605787,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2018,2018-06-01,7.35,Staten Island
605788,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2017-18,2017-12-01,7.57,Staten Island
177936,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2012,2012-06-01,9.78,Staten Island
178524,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2011,2010-12-01,9.29,Staten Island
334076,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2015,2015-06-01,8.43,Staten Island
177306,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2011-12,2011-12-01,8.5,Staten Island
177852,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2010,2010-06-01,11.25,Staten Island
177894,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2011,2011-06-01,10.96,Staten Island
178482,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2010,2009-12-01,8.71,Staten Island
212961,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2014,2013-12-01,8.2,Staten Island
177978,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2013,2013-06-01,9.13,Staten Island
178440,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2009,2008-12-01,9.63,Staten Island
178566,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2012,2011-12-01,8.28,Staten Island
178608,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2013,2012-12-01,7.82,Staten Island
212835,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2014,2014-06-01,7.57,Staten Island
334075,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2015,2015-01-01,7.29,Staten Island
169573,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2013,2013-06-01,9.13,Staten Island
170281,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2010,2009-12-01,8.75,Staten Island
177180,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2008-09,2008-12-01,11.62,Staten Island
177222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2009-10,2009-12-01,9.0,Staten Island
177264,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2010-11,2010-12-01,11.47,Staten Island
177348,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2012-13,2012-12-01,9.57,Staten Island
547775,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2016-17,2016-12-01,6.87,Staten Island
606069,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2018,2018-06-01,7.36,Staten Island
168511,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2009-10,2009-12-01,9.07,Staten Island
168688,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2012-13,2012-12-01,9.6,Staten Island
169337,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2009,2009-06-01,10.39,Staten Island
169396,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2010,2010-06-01,11.27,Staten Island
606068,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2018,2018-01-01,6.19,Staten Island
168570,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2010-11,2010-12-01,11.52,Staten Island
170399,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2012,2011-12-01,8.33,Staten Island
334358,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2015,2015-06-01,8.44,Staten Island
334359,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2014-15,2014-12-01,8.06,Staten Island
411140,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2015-16,2015-12-01,7.17,Staten Island
168629,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2011-12,2011-12-01,8.63,Staten Island
169514,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2012,2012-06-01,9.8,Staten Island
170222,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2009,2008-12-01,9.67,Staten Island
170458,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2013,2012-12-01,7.84,Staten Island
411141,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2016,2016-05-31,7.54,Staten Island
411142,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2016,2015-12-31,6.62,Staten Island
214166,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2014,2013-12-01,8.22,Staten Island
334357,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2015,2015-01-01,7.29,Staten Island
547773,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2017,2017-06-01,7.91,Staten Island
547774,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2017,2017-01-01,6.6,Staten Island
606070,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2017-18,2017-12-01,7.58,Staten Island
168452,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2008-09,2008-12-01,11.71,Staten Island
547489,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2017,2017-01-01,7.05,Staten Island
547490,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2016-17,2016-12-01,7.28,Staten Island
169455,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2011,2011-06-01,10.99,Staten Island
170340,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Annual Average 2011,2010-12-01,9.33,Staten Island
213812,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Winter 2013-14,2013-12-01,11.58,Staten Island
213989,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,503,Tottenville and Great Kills (CD3),Summer 2014,2014-06-01,7.59,Staten Island
177851,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2010,2010-06-01,11.68,Staten Island
177893,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2011,2011-06-01,11.3,Staten Island
178439,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2009,2008-12-01,10.1,Staten Island
334072,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2015,2015-01-01,8.01,Staten Island
410857,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2016,2015-12-31,7.1,Staten Island
547488,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2017,2017-06-01,8.35,Staten Island
212708,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2013-14,2013-12-01,12.13,Staten Island
212834,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2014,2014-06-01,8.12,Staten Island
334073,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2015,2015-06-01,8.94,Staten Island
410856,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2016,2016-05-31,8.09,Staten Island
605784,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2018,2018-06-01,7.74,Staten Island
605785,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2017-18,2017-12-01,8.01,Staten Island
177179,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2008-09,2008-12-01,12.19,Staten Island
177809,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2009,2009-06-01,10.73,Staten Island
177935,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2012,2012-06-01,10.12,Staten Island
177977,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2013,2013-06-01,9.53,Staten Island
178565,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2012,2011-12-01,8.52,Staten Island
178607,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2013,2012-12-01,8.22,Staten Island
177347,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2012-13,2012-12-01,9.96,Staten Island
178523,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2011,2010-12-01,9.63,Staten Island
212960,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2014,2013-12-01,8.68,Staten Island
334074,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2014-15,2014-12-01,8.75,Staten Island
605304,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2018,2018-06-01,29.98,False
410855,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2015-16,2015-12-01,7.78,Staten Island
605783,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2018,2018-01-01,6.63,Staten Island
170457,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Annual Average 2013,2012-12-01,8.05,Staten Island
411139,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,502,South Beach and Willowbrook (CD2),Annual Average 2016,2015-12-31,6.89,Staten Island
177263,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2010-11,2010-12-01,11.88,Staten Island
177305,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2011-12,2011-12-01,8.48,Staten Island
178481,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2010,2009-12-01,8.99,Staten Island
177221,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2009-10,2009-12-01,9.27,Staten Island
