id,month_name,month,grade,enddate,pollster,samplesize,approve,influence,disapprove
1912,August,8,B,2021-08-24,Morning Consult,45000,49,0,43
1913,September,9,C,2021-09-07,SSRS,2119,52,0,48
1914,August,8,B,2021-08-23,Morning Consult,2200,52,0,43
1915,August,8,B,2021-08-25,Morning Consult,45000,49,0,43
1916,August,8,B,2021-08-24,Morning Consult,2200,52,0,43
1917,August,8,B+,2021-08-24,YouGov,1500,46,0,44
1918,August,8,B,2021-08-26,Morning Consult,45000,49,0,43
1919,August,8,B,2021-08-25,Morning Consult,2200,51,0,44
1920,August,8,B,2021-08-27,Morning Consult,45000,49,0,43
1921,August,8,B,2021-08-28,Morning Consult,45000,49,0,44
1922,August,8,B,2021-08-29,Morning Consult,45000,49,0,44
1923,August,8,B-,2021-08-26,Ipsos,1006,49.06,0,46.01
1924,August,8,B,2021-08-30,Morning Consult,45000,49,0,44
1925,August,8,B,2021-08-28,Morning Consult,2200,53,0,44
1926,August,8,B,2021-08-29,Morning Consult,2200,48,0,45
1927,August,8,B,2021-08-31,Morning Consult,45000,48,0,44
1928,August,8,A,2021-08-31,Marist College,1241,43,0,51
1929,August,8,B/C,2021-08-30,Léger,1004,48,0,49
1930,September,9,B,2021-09-01,Morning Consult,45000,48,0,45
1931,August,8,B+,2021-08-31,YouGov,1500,45,0,44
1932,September,9,B,2021-09-02,Morning Consult,45000,47,0,45
1933,September,9,B,2021-09-03,Morning Consult,45000,47,0,45
1934,September,9,A+,2021-09-01,ABC News/The Washington Post,1006,44,0,51
1935,September,9,B+,2021-09-01,YouGov,1605,44,0,49
1936,September,9,B,2021-09-04,Morning Consult,45000,47,0,45
1937,September,9,B,2021-09-02,Morning Consult,2200,49,0,46
1938,September,9,A+,2021-09-03,TIPP Insights,1305,44,0,43
1939,September,9,B-,2021-09-02,Ipsos,1005,45.94,0,48.26
1940,September,9,B,2021-09-05,Morning Consult,45000,47,0,45
1941,September,9,B,2021-09-06,Morning Consult,45000,46,0,45
1942,September,9,B,2021-09-06,Morning Consult,2200,48,0,46
1943,September,9,B,2021-09-06,Morning Consult,2200,50,0,44
1944,September,9,B,2021-09-07,Morning Consult,45000,46,0,45
1945,September,9,B,2021-09-08,Morning Consult,45000,47,0,45
1946,September,9,B,2021-09-09,Morning Consult,45000,47,0,45
1947,September,9,B+,2021-09-07,YouGov,1500,39,0,50
1948,September,9,B,2021-09-10,Morning Consult,45000,47,0,45
1949,September,9,B/C,2021-09-08,Echelon Insights,1000,48,0,46
1950,September,9,B+,2021-09-09,YouGov,2011,50,0,50
1951,September,9,B,2021-09-11,Morning Consult,45000,47,0,45
1952,September,9,B,2021-09-12,Morning Consult,45000,47,0,45
1953,September,9,B-,2021-09-09,Ipsos,1005,47.03,0,46.16
1954,September,9,B+,2021-09-17,Gallup,1005,43,0,53
1955,September,9,B,2021-09-13,Morning Consult,45000,47,0,46
1956,September,9,B,2021-09-11,Morning Consult,2200,47,0,48
1957,September,9,B,2021-09-14,Morning Consult,45000,47,0,46
1958,September,9,A,2021-09-13,Monmouth University,802,46,0,46
1959,September,9,B,2021-09-12,Morning Consult,2200,48,0,46.5
1960,September,9,A-,2021-09-13,Quinnipiac University,1210,42,0,50
1961,September,9,B,2021-09-13,Morning Consult,4400,48,0,46
1962,September,9,B,2021-09-13,Morning Consult,2200,49,0,45
1963,September,9,B,2021-09-15,Morning Consult,45000,46,0,46
1964,September,9,A/B,2021-09-16,Marquette University Law School,1411,48,0,52
1965,September,9,B/C,2021-09-13,Léger,1002,48,0,50
1966,September,9,B,2021-09-16,Morning Consult,45000,46,0,46
1967,September,9,B+,2021-09-14,YouGov,1500,44,0,48
1968,September,9,B,2021-09-17,Morning Consult,45000,46,0,46
1969,September,9,B,2021-09-18,Morning Consult,45000,46,0,46
1970,September,9,B,2021-09-16,Morning Consult,2200,51,0,44
1971,September,9,B-,2021-09-16,Ipsos,1005,44.36,0,50.3
1972,September,9,B,2021-09-19,Morning Consult,45000,47,0,46
1973,September,9,B,2021-09-18,Morning Consult,2200,49,0,46
1974,September,9,B/C,2021-09-19,Pew Research Center,10371,44,0,53
1975,September,9,B,2021-09-20,Morning Consult,45000,47,0,46
1976,September,9,B+,2021-09-20,YouGov,3201,45,0,50
1977,September,9,,2021-09-19,The Bullfinch Group,1200,48,0,46
1978,September,9,B,2021-09-21,Morning Consult,45000,47,0,46
1979,September,9,B,2021-09-20,Morning Consult,4400,46,0,48
1980,September,9,B,2021-09-21,Morning Consult,2200,49,0,46
1981,September,9,C+,2021-09-20,American Research Group,1100,50,0,46
1982,September,9,B,2021-09-20,Morning Consult,2200,49,0,44
1983,September,9,B,2021-09-22,Morning Consult,45000,47,0,46
1984,September,9,B+,2021-09-21,YouGov,1500,43,0,46
1985,September,9,B,2021-09-23,Morning Consult,45000,47,0,46
1986,September,9,B,2021-09-24,Morning Consult,45000,46,0,46
1987,September,9,B,2021-09-25,Morning Consult,45000,46,0,46
1988,September,9,B,2021-09-26,Morning Consult,45000,46,0,47
1989,September,9,A,2021-09-26,Marist College,1220,45,0,46
1990,September,9,B-,2021-09-23,Ipsos,1005,44.21,0,50.77
1991,September,9,A/B,2021-09-29,Public Religion Research Institute,2508,52,0,48
1992,September,9,B,2021-09-27,Morning Consult,45000,45,0,47
1993,September,9,B,2021-09-25,Morning Consult,2200,47,0,49
1994,September,9,B/C,2021-09-26,Léger,1001,46,0,52
1995,September,9,B,2021-09-28,Morning Consult,45000,45,0,47
1996,September,9,,2021-09-27,AP-NORC,1099,50,0,49
1997,September,9,B,2021-09-27,Morning Consult,2200,48,0,46
1998,September,9,B,2021-09-29,Morning Consult,45000,45,0,47
1999,September,9,B+,2021-09-28,YouGov,1500,40,0,49
2000,September,9,B,2021-09-30,Morning Consult,45000,45,0,47
2001,September,9,B,2021-09-29,Morning Consult,2200,48.5,0,46
2002,October,10,B,2021-10-01,Morning Consult,45000,45,0,47
2003,October,10,B,2021-10-02,Morning Consult,45000,45,0,47
2004,September,9,B,2021-09-30,Morning Consult,2200,46,0,48
2005,September,9,B-,2021-09-30,Ipsos,1005,45.77,0,49.92
2006,October,10,B,2021-10-03,Morning Consult,45000,46,0,47
2007,October,10,A+,2021-10-02,TIPP Insights,1308,44,0,40
2008,October,10,B,2021-10-04,Morning Consult,45000,46,0,47
2009,October,10,B,2021-10-05,Morning Consult,45000,46,0,47
2010,October,10,B,2021-10-04,Morning Consult,3300,45.5,0,49
2011,October,10,B,2021-10-06,Morning Consult,45000,45,0,47
2012,October,10,B+,2021-10-04,YouGov,1640,42,0,50
2013,October,10,A-,2021-10-04,Quinnipiac University,1326,38,0,53
2014,October,10,B,2021-10-07,Morning Consult,45000,45,0,47
2015,October,10,B+,2021-10-05,YouGov,1500,42,0,48
2016,October,10,B,2021-10-08,Morning Consult,45000,46,0,47
2017,October,10,B,2021-10-09,Morning Consult,45000,46,0,47
2018,October,10,B,2021-10-10,Morning Consult,45000,46,0,47
2019,October,10,B-,2021-10-07,Ipsos,1005,48.35,0,46.8
2020,October,10,B,2021-10-08,Morning Consult,2200,49,0,46
2021,October,10,B+,2021-10-08,YouGov,2054,50,0,50
2022,October,10,B,2021-10-11,Morning Consult,45000,46,0,47
2023,October,10,B/C,2021-10-10,Léger,1000,45,0,53
2024,October,10,C,2021-10-11,SSRS,1000,50,0,49
2025,October,10,B,2021-10-12,Morning Consult,45000,46,0,47
2026,October,10,B,2021-10-13,Morning Consult,45000,46,0,47
2027,October,10,B,2021-10-12,Morning Consult,2200,46.5,0,48.5
2028,October,10,B+,2021-10-19,Gallup,823,42,0,52
2029,October,10,B,2021-10-14,Morning Consult,45000,46,0,47
2030,October,10,B,2021-10-12,Morning Consult,2200,47,0,48
2031,October,10,B+,2021-10-12,YouGov,1500,40,0,50
2032,October,10,B,2021-10-15,Morning Consult,45000,46,0,47
2033,October,10,B,2021-10-13,Morning Consult,2201,48,0,47
2034,October,10,B,2021-10-16,Morning Consult,45000,46,0,47
2035,October,10,B,2021-10-17,Morning Consult,45000,46,0,47
2036,October,10,B-,2021-10-14,Ipsos,1005,46.08,0,48.08
2037,October,10,B,2021-10-15,Morning Consult,2200,48,0,47
2038,October,10,B,2021-10-18,Morning Consult,45000,46,0,47
2039,October,10,A+,2021-10-17,Selzer & Co.,915,37,0,50
2040,October,10,B+,2021-10-17,Hart Research Associates/Public Opinion Strategies,800,41,0,52
2041,October,10,B,2021-10-19,Morning Consult,45000,46,0,47
2042,October,10,B,2021-10-17,Morning Consult,2200,49,0,45
2043,October,10,A-,2021-10-18,Quinnipiac University,1342,37,0,52
2044,October,10,B,2021-10-20,Morning Consult,45000,46,0,47
2045,October,10,B,2021-10-21,Morning Consult,45000,46,0,47
2046,October,10,B+,2021-10-19,YouGov,1500,44,0,46
2047,October,10,B,2021-10-22,Morning Consult,45000,45,0,47
2048,October,10,C+,2021-10-20,American Research Group,1100,47,0,47
2049,October,10,A,2021-10-22,Marist College,1209,44,0,49
2050,October,10,C/D,2021-10-23,Saint Leo University,1000,52.1,0,44.9
2051,October,10,B,2021-10-23,Morning Consult,45000,46,0,47
2052,October,10,B+,2021-10-21,YouGov,1704,44,0,49
2053,October,10,B,2021-10-24,Morning Consult,45000,45,0,48
2054,October,10,B-,2021-10-21,Ipsos,1005,45.72,0,48.04
2055,October,10,B,2021-10-23,Morning Consult,2201,53,0,45
2056,October,10,B,2021-10-25,Morning Consult,45000,45,0,48
2057,October,10,,2021-10-25,AP-NORC,1083,48,0,51
2058,October,10,B,2021-10-23,Morning Consult,2201,49,0,47
2059,October,10,B/C,2021-10-24,Léger,1002,43,0,54
2060,October,10,B,2021-10-26,Morning Consult,45000,45,0,48
2061,October,10,B,2021-10-27,Morning Consult,45000,45,0,48
2062,October,10,B+,2021-10-26,YouGov,1500,43,0,49
2063,October,10,B,2021-10-28,Morning Consult,45000,45,0,48
2064,October,10,B+,2021-10-26,Hart Research Associates/Public Opinion Strategies,1000,42,0,54
2065,October,10,B,2021-10-29,Morning Consult,45000,45,0,48
2066,October,10,B,2021-10-28,Morning Consult,2198,47,0,48
2067,October,10,B,2021-10-30,Morning Consult,45000,45,0,48
2068,October,10,B,2021-10-31,Morning Consult,45000,45,0,48
2069,October,10,B-,2021-10-28,Ipsos,1005,44.11,0,51.38
2070,October,10,A+,2021-10-29,TIPP Insights,1306,40,0,45
2071,November,11,B,2021-11-01,Morning Consult,45000,44,0,48
2072,November,11,B,2021-11-02,Morning Consult,45000,44,0,48
2073,November,11,B,2021-11-03,Morning Consult,45000,44,0,48
2074,November,11,B,2021-11-01,Morning Consult,2200,47,0,47
2075,November,11,B,2021-11-04,Morning Consult,45000,44,0,48
2076,November,11,B+,2021-11-02,YouGov,1500,41,0,50
2077,November,11,B,2021-11-05,Morning Consult,45000,44,0,48
2078,November,11,C,2021-11-04,SSRS,1004,48,0,52
2079,November,11,B,2021-11-06,Morning Consult,45000,44,0,49
2080,November,11,B-,2021-11-04,Ipsos,1005,48.13,0,46.52
2081,November,11,B,2021-11-05,Morning Consult,2200,46,0,50
2082,November,11,B,2021-11-07,Morning Consult,45000,44,0,49
2083,November,11,B,2021-11-08,Morning Consult,45000,44,0,48
2084,November,11,A/B,2021-11-10,Marquette University Law School,1004,49,0,51
2085,November,11,B,2021-11-07,Morning Consult,2198.5,47.5,0,47
2086,November,11,B/C,2021-11-07,Léger,1006,45,0,54
2087,November,11,A,2021-11-08,Monmouth University,811,42,0,50
2088,November,11,B+,2021-11-08,YouGov,1673,42,0,51
2089,November,11,B,2021-11-09,Morning Consult,45000,44,0,49
2090,November,11,B,2021-11-10,Morning Consult,45000,44,0,49
2091,November,11,B,2021-11-11,Morning Consult,45000,44,0,49
2092,November,11,B+,2021-11-09,YouGov,1500,42,0,48
2093,November,11,B,2021-11-12,Morning Consult,45000,44,0,48
2094,November,11,A+,2021-11-10,ABC News/The Washington Post,1001,41,0,53
2095,November,11,B+,2021-11-16,Gallup,815,42,0,55
2096,November,11,B-,2021-11-10,Ipsos,1004,45.57,0,48.97
2097,November,11,B,2021-11-13,Morning Consult,45000,44,0,49
2098,November,11,B,2021-11-14,Morning Consult,45000,44,0,49
2099,November,11,B,2021-11-15,Morning Consult,45000,44,0,49
2100,November,11,B,2021-11-14,Morning Consult,2200,46,0,49
2101,November,11,A-,2021-11-15,Quinnipiac University,1378,36,0,53
2102,November,11,B,2021-11-16,Morning Consult,45000,44,0,48
2103,November,11,,2021-11-14,The Bullfinch Group,1200,45,0,52
2104,November,11,B,2021-11-15,Morning Consult,2200,43,0,50
2105,November,11,B,2021-11-17,Morning Consult,45000,44,0,49
2106,November,11,B,2021-11-18,Morning Consult,45000,44,0,49
2107,November,11,B+,2021-11-16,YouGov,1500,43,0,49
2108,November,11,B,2021-11-19,Morning Consult,45000,44,0,49
2109,November,11,B,2021-11-20,Morning Consult,45000,44,0,48
2110,November,11,B+,2021-11-19,YouGov,2058,44,0,56
2111,November,11,B,2021-11-21,Morning Consult,45000,45,0,48
2112,November,11,A,2021-11-19,Marist College,1048,42,0,50
2113,November,11,B-,2021-11-18,Ipsos,1003,44.49,0,49.06
2114,November,11,B+,2021-11-19,YouGov,1696,43,0,52
2115,November,11,B,2021-11-22,Morning Consult,45000,44,0,48
2116,November,11,C+,2021-11-20,American Research Group,1100,44,0,50
2117,November,11,B,2021-11-21,Morning Consult,2199,47,0,48
2118,November,11,B,2021-11-21,Morning Consult,2200,47,0,47
2119,November,11,B,2021-11-23,Morning Consult,45000,44,0,48
2120,November,11,B/C,2021-11-21,Léger,1001,44,0,53
2121,November,11,B,2021-11-24,Morning Consult,45000,44,0,48
2122,November,11,B,2021-11-25,Morning Consult,45000,45,0,48
2123,November,11,B+,2021-11-23,YouGov,1500,41,0,49
2124,November,11,B,2021-11-26,Morning Consult,45000,45,0,48
2125,November,11,B,2021-11-27,Morning Consult,45000,44,0,48
2126,November,11,B,2021-11-28,Morning Consult,45000,44,0,49
2127,November,11,B,2021-11-27,Morning Consult,2200,46,0,49
2128,November,11,B,2021-11-29,Morning Consult,45000,44,0,48
2129,November,11,B,2021-11-30,Morning Consult,45000,44,0,49
2130,December,12,B,2021-12-01,Morning Consult,45000,44,0,49
2131,December,12,B,2021-12-02,Morning Consult,45000,44,0,49
2132,November,11,B+,2021-11-30,YouGov,1500,41,0,49
2133,November,11,B,2021-11-30,Morning Consult,2200,46,0,48
2134,December,12,B,2021-12-03,Morning Consult,45000,44,0,49
2135,December,12,B,2021-12-04,Morning Consult,45000,44,0,49
2136,December,12,B,2021-12-05,Morning Consult,45000,44,0,49
2137,December,12,B-,2021-12-02,Ipsos,1005,45.83,0,48.65
2138,December,12,A+,2021-12-04,TIPP Insights,1301,43,0,43
2139,December,12,B+,2021-12-04,Hart Research Associates/Public Opinion Strategies,800,41,0,50
2140,December,12,A,2021-12-06,Marist College,1172,42,0,51
2141,December,12,B,2021-12-06,Morning Consult,45000,44,0,49
2142,December,12,A,2021-12-06,Monmouth University,808,40,0,50
2143,December,12,B+,2021-12-07,YouGov/Pennsylvania State University McCourtney Institute for Democracy,1200,45,0,55
2144,December,12,B,2021-12-07,Morning Consult,45000,44,0,48
2145,December,12,B,2021-12-06,Morning Consult,2200,50,0,46
2146,December,12,B/C,2021-12-05,Léger,1004,44,0,55
2147,December,12,B,2021-12-08,Morning Consult,45000,44,0,48
2148,December,12,B,2021-12-07,Morning Consult,2200,47,0,47
2149,December,12,,2021-12-07,AP-NORC,1089,48,0,51
2150,December,12,B,2021-12-06,Morning Consult,2200,47.333333,0,48
2151,December,12,B,2021-12-09,Morning Consult,45000,44,0,49
2152,December,12,B+,2021-12-07,YouGov,1500,39,0,52
2153,December,12,B,2021-12-10,Morning Consult,45000,44,0,49
2154,December,12,B,2021-12-11,Morning Consult,45000,44,0,48
2155,December,12,B,2021-12-09,Morning Consult,2200,49,0,47
2156,December,12,B,2021-12-12,Morning Consult,45000,44,0,48
2157,December,12,B+,2021-12-16,Gallup,811,43,0,51
2158,December,12,C,2021-12-12,SSRS,1256,49,0,51
2159,December,12,B-,2021-12-10,Ipsos,1004,48.13,0,48.22
2160,December,12,B,2021-12-13,Morning Consult,45000,44,0,48
2161,December,12,B,2021-12-14,Morning Consult,45000,44,0,48
2162,December,12,B+,2021-12-13,YouGov,1558,41,0,53
2163,December,12,B,2021-12-15,Morning Consult,45000,44,0,48
2164,December,12,A,2021-12-13,Marist College,1400,41,0,55
2165,December,12,B+,2021-12-14,YouGov,1500,41,0,50
2166,December,12,B,2021-12-16,Morning Consult,45000,44,0,48
2167,December,12,B,2021-12-17,Morning Consult,45000,44,0,48
2168,December,12,B-,2021-12-17,Ipsos,4407,48,0,48
2169,December,12,B,2021-12-18,Morning Consult,45000,44,0,48
2170,December,12,B,2021-12-19,Morning Consult,45000,45,0,48
2171,December,12,B-,2021-12-17,Ipsos,1004,48,0,46
2172,December,12,B,2021-12-20,Morning Consult,45000,45,0,48
2173,December,12,B+,2021-12-20,YouGov,1000,41,0,53
2174,December,12,B,2021-12-21,Morning Consult,45000,45,0,48
2175,December,12,C+,2021-12-20,American Research Group,1100,46,0,49
2176,December,12,B,2021-12-22,Morning Consult,45000,44,0,49
2177,December,12,B+,2021-12-21,YouGov,1500,39,0,49
2178,December,12,B,2021-12-23,Morning Consult,45000,45,0,48
2179,December,12,B,2021-12-24,Morning Consult,45000,45,0,48
2180,December,12,B,2021-12-25,Morning Consult,45000,44,0,48
2181,December,12,B,2021-12-26,Morning Consult,45000,44,0,49
2182,December,12,B,2021-12-27,Morning Consult,45000,44,0,48
2183,December,12,B,2021-12-28,Morning Consult,45000,44,0,49
2184,December,12,B,2021-12-29,Morning Consult,45000,44,0,49
2185,December,12,B,2021-12-30,Morning Consult,45000,43,0,49
2186,December,12,B,2021-12-31,Morning Consult,45000,43,0,49
2346,January,1,B,2021-01-21,Rasmussen Reports/Pulse Opinion Research,1500,48,0,45
2347,January,1,B,2021-01-22,Morning Consult,9000,54,0,31
2348,January,1,B-,2021-01-21,Ipsos,950,57,0,32
2349,January,1,B,2021-01-21,Morning Consult,1993,56,0,31
2350,January,1,B+,2021-01-22,HarrisX,941,63,0,37
2351,January,1,B,2021-01-24,Rasmussen Reports/Pulse Opinion Research,1500,48,0,47
2352,January,1,B-,2021-01-23,RMG Research,1200,58,0,32
2353,January,1,A,2021-01-24,Monmouth University,736,54,0,31
2354,January,1,B/C,2021-01-26,Echelon Insights,1006,55,0,33
2355,January,1,B,2021-01-24,Morning Consult,11444,56,0,34
2356,January,1,B,2021-01-25,Rasmussen Reports/Pulse Opinion Research,1500,48,0,47
2357,January,1,B,2021-01-25,Morning Consult,1990,59,0,32
2358,January,1,B,2021-01-25,Data for Progress,1164,57,0,36
2359,January,1,B,2021-01-26,Rasmussen Reports/Pulse Opinion Research,1500,48,0,48
2360,January,1,B+,2021-01-26,YouGov,1245,52,0,36
2361,January,1,A,2021-01-27,Marist College,1153,50,0,36
2362,January,1,B,2021-01-27,Rasmussen Reports/Pulse Opinion Research,1500,49,0,48
2363,January,1,B,2021-01-28,Rasmussen Reports/Pulse Opinion Research,1500,50,0,45
2364,January,1,A+,2021-01-29,TIPP Insights,1002,58,0,29
2365,January,1,B,2021-01-31,Rasmussen Reports/Pulse Opinion Research,1500,49,0,46
2366,January,1,B-,2021-01-30,RMG Research,1200,58,0,35
2367,January,1,B/C,2021-01-29,John Zogby Strategies/EMI Research Solutions,841,56.1,0,36.4
2368,January,1,B+,2021-01-29,HarrisX,945,61,0,39
2369,February,2,A-,2021-02-01,Quinnipiac University,983,50,0,36
2370,February,2,B,2021-02-01,Rasmussen Reports/Pulse Opinion Research,1500,51,0,45
2371,February,2,B/C,2021-02-01,Navigator Research,1005,53,0,39
2372,February,2,B,2021-02-01,Morning Consult,1986,58,0,35
2373,February,2,B,2021-02-01,Morning Consult,9000,56,0,37
2374,February,2,B,2021-02-02,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2375,February,2,B+,2021-02-02,YouGov,1272,50,0,40
2376,February,2,B,2021-02-03,Rasmussen Reports/Pulse Opinion Research,1500,52,0,46
2377,February,2,B,2021-02-04,Rasmussen Reports/Pulse Opinion Research,1500,49,0,48
2378,February,2,B,2021-02-07,Rasmussen Reports/Pulse Opinion Research,1500,50,0,47
2379,February,2,B-,2021-02-06,RMG Research,1200,60,0,32
2380,February,2,B,2021-02-07,Morning Consult,1986,59,0,35
2381,February,2,B,2021-02-08,Rasmussen Reports/Pulse Opinion Research,1500,51,0,46
2382,February,2,B,2021-02-09,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2383,February,2,B+,2021-02-09,YouGov,1306,53,0,40
2384,February,2,B+,2021-02-09,HarrisX,938,60,0,40
2385,February,2,B,2021-02-10,Rasmussen Reports/Pulse Opinion Research,1500,50,0,47
2386,February,2,B,2021-02-11,Rasmussen Reports/Pulse Opinion Research,1500,52,0,45
2387,February,2,B,2021-02-14,Rasmussen Reports/Pulse Opinion Research,1500,53,0,43
2388,February,2,B-,2021-02-13,RMG Research,1200,57,0,35
2389,February,2,B/C,2021-02-15,Navigator Research,1067,56,0,38
2390,February,2,A-,2021-02-14,Quinnipiac University,960,52,0,38
2391,February,2,B,2021-02-15,Rasmussen Reports/Pulse Opinion Research,1500,53,0,44
2392,February,2,B,2021-02-15,Morning Consult,1987,56,0,38
2393,February,2,B+,2021-02-15,HarrisX,2835,59,0,41
2394,February,2,B/C,2021-02-18,Echelon Insights,1005,51,0,42
2395,February,2,B,2021-02-16,Rasmussen Reports/Pulse Opinion Research,1500,50,0,47
2396,February,2,B,2021-02-15,Morning Consult,1984,62,0,33
2397,February,2,B+,2021-02-16,YouGov,1259,55,0,40
2398,February,2,B,2021-02-17,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2399,February,2,B,2021-02-18,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2400,February,2,C+,2021-02-20,American Research Group,990,59,0,34
2401,February,2,B-,2021-02-21,Hart Research Associates,1000,58,0,42
2402,February,2,B-,2021-02-20,RMG Research,1200,56,0,37
2403,February,2,B,2021-02-21,Rasmussen Reports/Pulse Opinion Research,1500,50,0,49
2404,February,2,B,2021-02-22,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2405,February,2,B+,2021-02-22,YouGov,1201,51,0,40
2406,February,2,B,2021-02-23,Greenberg Research,1000,51.666667,0,38
2407,February,2,B,2021-02-22,Morning Consult,2013,58,0,36
2408,February,2,B,2021-02-23,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2409,February,2,B,2021-02-24,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2410,February,2,B+,2021-02-24,HarrisX,949,59,0,41
2411,February,2,B,2021-02-25,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2412,February,2,B+,2021-02-25,Harris Poll,1778,61,0,39
2413,February,2,B+,2021-02-26,HarrisX,1909,58,0,42
2414,February,2,A+,2021-02-27,TIPP Insights,1058,57,0,32
2415,February,2,B-,2021-02-27,RMG Research,1200,54,0,40
2416,February,2,C/D,2021-02-28,McLaughlin & Associates,1000,55,0,40
2417,February,2,B,2021-02-28,Rasmussen Reports/Pulse Opinion Research,1500,49,0,48
2418,March,3,B,2021-03-01,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2419,March,3,A,2021-03-01,Monmouth University,731,50,0,43
2420,March,3,B/C,2021-03-01,Navigator Research,1007,53,0,41
2421,February,2,A-,2021-02-27,Public Policy Polling,1390,47,0,43
2422,March,3,B,2021-03-01,Morning Consult,1992,57,0,37
2423,March,3,B,2021-03-02,Rasmussen Reports/Pulse Opinion Research,1500,50,0,47
2424,March,3,B+,2021-03-02,YouGov,1191,52,0,42
2425,March,3,B,2021-03-03,Rasmussen Reports/Pulse Opinion Research,1500,49,0,48
2426,March,3,,2021-03-07,Climate Nexus,1624,53,0,39
2427,March,3,B,2021-03-04,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2428,March,3,B,2021-03-07,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2429,March,3,B-,2021-03-06,RMG Research,1200,53,0,39
2430,March,3,B,2021-03-08,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2431,March,3,,2021-03-08,The Bullfinch Group,1000,56,0,37
2432,March,3,A,2021-03-08,Marist College,1082,48,0,43
2433,March,3,C,2021-03-08,SSRS,,50,0,44
2434,March,3,B,2021-03-08,Morning Consult,1990,59,0,37
2435,March,3,B+,2021-03-08,HarrisX,2839,58,0,42
2436,March,3,B+,2021-03-09,YouGov,1242,52,0,41
2437,March,3,B,2021-03-09,Rasmussen Reports/Pulse Opinion Research,1500,50,0,48
2438,March,3,B,2021-03-10,Rasmussen Reports/Pulse Opinion Research,1500,50,0,47
2439,March,3,B,2021-03-11,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2440,March,3,B-,2021-03-13,RMG Research,1200,57,0,37
2441,March,3,B,2021-03-14,Rasmussen Reports/Pulse Opinion Research,1500,52,0,46
2442,March,3,B+,2021-03-14,HarrisX,2839,59,0,41
2443,March,3,B/C,2021-03-15,Navigator Research,1001,56,0,40
2444,March,3,B,2021-03-15,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2445,March,3,B-,2021-03-16,Civiqs,1673,51,0,44
2446,March,3,B,2021-03-15,Morning Consult,1993,62,0,34
2447,March,3,B+,2021-03-17,YouGov,1218,55,0,41
2448,March,3,B,2021-03-16,Rasmussen Reports/Pulse Opinion Research,1500,52,0,46
2449,March,3,B,2021-03-17,Rasmussen Reports/Pulse Opinion Research,1500,51,0,47
2450,March,3,B,2021-03-18,Rasmussen Reports/Pulse Opinion Research,1500,52,0,48
2451,March,3,B/C,2021-03-21,Echelon Insights,1008,51,0,44
2452,March,3,C+,2021-03-20,American Research Group,989,60,0,34
2453,March,3,B,2021-03-21,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2454,March,3,B-,2021-03-20,RMG Research,1200,60,0,34
2455,March,3,,2021-03-22,Climate Nexus,1310,54,0,40
2456,March,3,B,2021-03-22,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2457,March,3,B+,2021-03-22,HarrisX,2858,60,0,40
2458,March,3,B,2021-03-22,Morning Consult,1994,57,0,40
2459,March,3,B,2021-03-23,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2460,March,3,B/C,2021-03-22,Redfield & Wilton Strategies,1500,53,0,35
2461,March,3,B+,2021-03-23,YouGov,1267,51,0,43
2462,March,3,B,2021-03-24,Rasmussen Reports/Pulse Opinion Research,1500,47,0,51
2463,March,3,B,2021-03-25,Rasmussen Reports/Pulse Opinion Research,1500,48,0,51
2464,March,3,A,2021-03-25,Marist College,1167,52,0,41
2465,March,3,B+,2021-03-26,HarrisX,1882,61,0,39
2466,March,3,B+,2021-03-25,Harris Poll,1945,61,0,39
2467,March,3,B,2021-03-28,Rasmussen Reports/Pulse Opinion Research,1500,49,0,50
2468,March,3,B,2021-03-29,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2469,March,3,B/C,2021-03-29,GBAO,2000,54,0,43
2470,March,3,B/C,2021-03-29,Navigator Research,1002,55,0,41
2471,March,3,B,2021-03-29,Morning Consult,2043,58,0,39
2472,March,3,B+,2021-03-30,YouGov,1259,50,0,43
2473,March,3,B,2021-03-30,Rasmussen Reports/Pulse Opinion Research,1500,49,0,49
2474,March,3,B,2021-03-31,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2475,April,4,B,2021-04-01,Rasmussen Reports/Pulse Opinion Research,1500,48,0,50
2476,April,4,B,2021-04-04,Rasmussen Reports/Pulse Opinion Research,1500,47,0,51
2477,April,4,A+,2021-04-03,TIPP Insights,1215,59,0,34
